time,sn,VOCs_1,VOCs_2
2021-01-13 17:16:57,B616-104A,1281.1,1453.9
2021-01-13 17:16:57,B616-104F,1037.1,1093.7
2021-01-13 17:16:57,B616-1054,6.1,1117.0
2021-01-13 17:16:57,B616-1042,1834.1,1892.7
2021-01-13 17:16:57,BD00-02AE,41.5,6553.5
2021-01-13 17:16:57,B616-1043,811.6,1133.2
2021-01-13 17:16:57,B616-1036,2191.6,2428.7
2021-01-13 17:16:57,C216-1003,953.9,1000.2
2021-01-13 17:16:58,F000-F173,1.6,6553.5
2021-01-13 17:16:58,B616-101C,1978.9,1892.6
2021-01-13 17:16:58,BD00-02A1,639.8,6553.5
2021-01-13 17:16:58,F000-F40B,22.8,22.1
2021-01-13 17:16:58,BD00-02B0,25.1,6553.5
2021-01-13 17:16:58,B616-1035,1387.5,1832.5
2021-01-13 17:16:58,B616-1021,403.9,8.1
2021-01-13 17:16:58,B616-1037,2028.3,8.1
2021-01-13 17:16:58,BD00-02B4,21.4,6553.5
2021-01-13 17:16:58,BD00-02A9,26.2,6553.5
2021-01-13 17:16:58,B616-1030,6553.5,6553.5
2021-01-13 17:16:58,F000-F406,1471.5,1511.3
2021-01-13 17:16:58,F000-F367,1384.1,11.0
2021-01-13 17:16:58,BD00-02B9,6553.5,6553.5
2021-01-13 17:16:58,BD00-02B1,21.3,6553.5
2021-01-13 17:16:58,B616-1015,1691.2,1267.4
2021-01-13 17:16:58,B616-106D,1317.7,1304.0
2021-01-13 17:16:58,BD00-02BA,21.2,422.0
2021-01-13 17:16:58,BD00-02A8,18.2,8.7
2021-01-13 17:16:58,B616-1041,1860.1,865.7
2021-01-13 17:16:58,B616-1044,886.4,912.4
2021-01-13 17:16:58,BD00-02B8,25.3,6553.5
2021-01-13 17:16:58,B616-1051,1259.8,1881.0
2021-01-13 17:16:58,B616-1031,1020.8,1106.8
2021-01-13 17:16:58,B616-1012,1293.6,1561.4
2021-01-13 17:16:58,BD00-02AA,24.9,6553.5
2021-01-13 17:16:59,B616-102C,1505.1,1551.1
2021-01-13 17:16:59,BD00-02B3,258.7,8.5
2021-01-13 17:16:59,BD00-02AD,22.0,314.4
2021-01-13 17:16:59,B616-1025,1180.0,1413.6
2021-01-13 17:16:59,B616-102D,1662.2,1517.2
2021-01-13 17:16:59,B616-101C,1946.0,1857.1
2021-01-13 17:16:59,B616-103C,1467.9,427.1
2021-01-13 17:16:59,BD00-02B6,14.4,6553.5
2021-01-13 17:16:59,B616-104C,1635.8,1773.1
2021-01-13 17:16:59,B616-1028,2306.1,1233.1
2021-01-13 17:16:59,C216-1001,1582.5,1331.8
2021-01-13 17:16:59,B616-1034,2012.5,1901.3
2021-01-13 17:16:59,B616-103F,2278.2,2193.1
2021-01-13 17:16:59,BD00-02B5,20.9,6553.5
2021-01-13 17:16:59,BD00-02A3,447.0,6553.5
2021-01-13 17:16:59,BD00-02A9,25.9,6553.5
2021-01-13 17:16:59,B616-102A,1559.7,1208.8
2021-01-13 17:16:59,F000-F405,1528.2,1420.4
2021-01-13 17:16:59,BD00-02AB,23.8,8.7
2021-01-13 17:16:59,B616-1039,787.2,1442.8
2021-01-13 17:16:59,C216-1006,1675.5,1043.1
2021-01-13 17:16:59,B616-102E,980.3,1183.6
2021-01-13 17:16:59,B616-1045,2032.8,1611.9
2021-01-13 17:16:59,BD00-02AC,25.8,8.9
2021-01-13 17:16:59,BD00-01F2,1401.5,2146.9
2021-01-13 17:16:59,F000-F40A,364.4,33.4
2021-01-13 17:17:00,B616-101E,1258.6,1046.2
2021-01-13 17:17:00,F000-F308,961.7,6553.5
2021-01-13 17:17:00,BD00-02AF,20.9,6553.5
2021-01-13 17:17:00,B616-1055,1094.6,1191.1
2021-01-13 17:17:00,B616-1020,11.0,1856.8
2021-01-13 17:17:00,BD00-02B0,25.8,6553.5
2021-01-13 17:17:00,BD00-0162,6553.5,6553.5
2021-01-13 17:17:00,BD00-02A5,6553.5,6553.5
2021-01-13 17:17:00,B616-1010,2103.8,1871.1
2021-01-13 17:17:00,B616-1040,43.6,27.4
2021-01-13 17:17:00,B616-106F,260.3,602.9
2021-01-13 17:17:00,B616-102B,1502.7,1556.2
2021-01-13 17:17:00,B616-1030,6553.5,6553.5
2021-01-13 17:17:00,BD00-02B2,21.8,6553.5
2021-01-13 17:17:00,B616-1011,1191.2,1395.7
2021-01-13 17:17:00,B616-1022,1879.4,1153.8
2021-01-13 17:17:00,B616-106B,1096.7,1558.9
2021-01-13 17:17:00,BD00-02A6,18.9,6553.5
2021-01-13 17:17:00,B616-100E,6553.5,6553.5
2021-01-13 17:17:00,BD00-02F9,6553.5,6553.5
2021-01-13 17:17:00,B616-1014,1860.8,1781.8
2021-01-13 17:17:00,BD00-02A2,15.9,8.6
2021-01-13 17:17:00,B616-1048,1732.4,1392.0
2021-01-13 17:17:00,B616-104F,1033.3,1091.8
2021-01-13 17:17:00,B616-104A,1276.5,1449.7
2021-01-13 17:17:00,B616-101F,2038.8,2337.3
2021-01-13 17:17:00,B616-1037,2022.5,8.1
2021-01-13 17:17:00,B616-1054,6.1,1117.9
2021-01-13 17:17:00,BD00-02AE,40.9,6553.5
2021-01-13 17:17:00,B616-1042,1825.4,1886.8
2021-01-13 17:17:00,B616-1043,757.2,1086.0
2021-01-13 17:17:00,F000-F173,1.6,6553.5
2021-01-13 17:17:00,B616-1036,2171.1,2407.4
2021-01-13 17:17:01,F000-F40B,23.0,22.3
2021-01-13 17:17:01,BD00-02B7,19.1,6553.5
2021-01-13 17:17:01,B616-1021,407.2,8.1
2021-01-13 17:17:01,BD00-02A1,650.3,6553.5
2021-01-13 17:17:01,B616-1035,1389.8,1835.6
2021-01-13 17:17:01,C216-100A,774.7,748.3
2021-01-13 17:17:01,BD00-02B4,20.8,6553.5
2021-01-13 17:17:01,C216-1005,1271.9,1232.8
2021-01-13 17:17:01,F000-F367,1405.5,11.0
2021-01-13 17:17:01,B616-106F,260.7,602.1
2021-01-13 17:17:01,F000-F406,1511.1,1540.3
2021-01-13 17:17:01,BD00-02B9,6553.5,6553.5
2021-01-13 17:17:01,B616-106D,1327.3,1315.7
2021-01-13 17:17:01,BD00-02B8,25.0,6553.5
2021-01-13 17:17:01,BD00-02B1,20.8,6553.5
2021-01-13 17:17:01,C216-1009,1094.7,901.4
2021-01-13 17:17:01,BD00-02A8,18.2,8.7
2021-01-13 17:17:01,B616-1041,1860.3,865.1
2021-01-13 17:17:01,BD00-02BA,20.8,422.0
2021-01-13 17:17:01,B616-1044,894.2,917.6
2021-01-13 17:17:01,B616-1015,1703.1,1283.7
2021-01-13 17:17:01,BD00-02B3,255.2,8.7
2021-01-13 17:17:01,B616-1031,1008.6,1094.2
2021-01-13 17:17:01,BD00-01F2,1397.4,2141.8
2021-01-13 17:17:01,BD00-02AA,24.3,6553.5
2021-01-13 17:17:02,B616-102D,1668.2,1522.0
2021-01-13 17:17:02,B616-102C,1632.4,1619.2
2021-01-13 17:17:02,B616-1028,2339.2,1254.0
2021-01-13 17:17:02,B616-1012,1259.0,1529.9
2021-01-13 17:17:02,B616-1025,1187.4,1420.8
2021-01-13 17:17:02,B616-103C,1467.8,427.6
2021-01-13 17:17:02,B616-101C,1929.2,1842.4
2021-01-13 17:17:02,B616-104C,1631.3,1768.3
2021-01-13 17:17:02,B616-103F,2298.6,2200.3
2021-01-13 17:17:02,B616-1034,2049.9,1929.9
2021-01-13 17:17:02,BD00-02A3,439.2,6553.5
2021-01-13 17:17:02,BD00-02AD,21.5,314.4
2021-01-13 17:17:02,BD00-02B5,20.3,6553.5
2021-01-13 17:17:02,BD00-02A9,25.4,6553.5
2021-01-13 17:17:02,BD00-02B6,13.8,6553.5
2021-01-13 17:17:02,F000-F405,1456.8,1362.3
2021-01-13 17:17:02,B616-102E,981.8,1188.2
2021-01-13 17:17:02,B616-102A,1558.7,1206.7
2021-01-13 17:17:02,B616-1024,2126.2,3045.7
2021-01-13 17:17:02,B616-1039,735.6,1352.9
2021-01-13 17:17:02,B616-1045,2034.0,1612.4
2021-01-13 17:17:02,BD00-02AB,23.2,8.9
2021-01-13 17:17:02,BD00-02A2,15.8,8.7
2021-01-13 17:17:02,C216-100C,949.5,1235.1
2021-01-13 17:17:02,BD00-02AC,25.1,9.0
2021-01-13 17:17:02,F000-F40A,367.1,33.9
2021-01-13 17:17:02,B616-101E,1267.2,1057.0
2021-01-13 17:17:03,F000-F308,963.5,6553.5
2021-01-13 17:17:03,BD00-02AF,21.1,6553.5
2021-01-13 17:17:03,B616-1040,43.5,27.3
2021-01-13 17:17:03,B616-1055,1095.9,1193.2
2021-01-13 17:17:03,BD00-02B0,25.5,6553.5
2021-01-13 17:17:03,BD00-0162,6553.5,6553.5
2021-01-13 17:17:03,B616-1020,11.0,1857.4
2021-01-13 17:17:03,BD00-02A5,6553.5,6553.5
2021-01-13 17:17:03,B616-1029,2268.0,1856.2
2021-01-13 17:17:03,B616-1010,2092.4,1859.2
2021-01-13 17:17:03,C216-1002,1093.7,1129.3
2021-01-13 17:17:03,B616-102B,1501.8,1555.8
2021-01-13 17:17:03,B616-1030,6553.5,6553.5
2021-01-13 17:17:03,BD00-02B2,21.5,6553.5
2021-01-13 17:17:03,B616-1022,1869.7,1145.6
2021-01-13 17:17:03,B616-106B,1034.1,1483.0
2021-01-13 17:17:03,B616-1011,1192.3,1396.1
2021-01-13 17:17:03,BD00-02A7,23.0,6553.5
2021-01-13 17:17:03,F000-F173,1.6,6553.5
2021-01-13 17:17:03,B616-100E,6553.5,6553.5
2021-01-13 17:17:03,BD00-02B3,257.7,8.4
2021-01-13 17:17:03,C216-100B,909.0,975.0
2021-01-13 17:17:03,B616-101F,2041.6,2338.4
2021-01-13 17:17:03,BD00-02A6,19.0,6553.5
2021-01-13 17:17:03,B616-1014,1856.7,1777.8
2021-01-13 17:17:03,B616-104F,1035.8,1095.7
2021-01-13 17:17:03,B616-1048,1719.3,1382.1
2021-01-13 17:17:03,B616-104A,1274.8,1448.2
2021-01-13 17:17:03,B616-1054,6.1,1116.7
2021-01-13 17:17:03,B616-1042,1799.5,1862.5
2021-01-13 17:17:03,BD00-02AE,40.5,6553.5
2021-01-13 17:17:03,B616-1037,2014.0,8.1
2021-01-13 17:17:03,C216-1003,954.0,1000.6
2021-01-13 17:17:04,F000-F40B,22.9,22.1
2021-01-13 17:17:04,B616-1043,750.6,1080.5
2021-01-13 17:17:04,B616-1036,2169.8,2412.6
2021-01-13 17:17:04,BD00-02A1,654.8,6553.5
2021-01-13 17:17:04,B616-1021,409.9,8.1
2021-01-13 17:17:04,B616-1035,1389.7,1834.9
2021-01-13 17:17:04,BD00-02B4,21.0,6553.5
2021-01-13 17:17:04,B616-106F,263.7,601.7
2021-01-13 17:17:04,F000-F406,1530.0,1554.9
2021-01-13 17:17:04,BD00-02B9,6553.5,6553.5
2021-01-13 17:17:04,B616-1015,1703.2,1286.9
2021-01-13 17:17:04,BD00-02F9,6553.5,6553.5
2021-01-13 17:17:04,B616-106D,1333.1,1324.7
2021-01-13 17:17:04,BD00-02BA,20.5,422.0
2021-01-13 17:17:04,BD00-02B1,20.6,6553.5
2021-01-13 17:17:04,BD00-02A8,17.8,8.7
2021-01-13 17:17:04,B616-1041,1862.2,866.1
2021-01-13 17:17:04,B616-1044,886.1,909.0
2021-01-13 17:17:04,BD00-02B7,19.6,6553.5
2021-01-13 17:17:04,B616-1029,2267.3,1855.2
2021-01-13 17:17:04,BD00-02B8,24.4,6553.5
2021-01-13 17:17:04,F000-F367,1432.1,11.0
2021-01-13 17:17:04,B616-1031,1019.0,1106.6
2021-01-13 17:17:04,B616-1012,1252.7,1521.3
2021-01-13 17:17:04,BD00-02AA,24.0,6553.5
2021-01-13 17:17:05,B616-102C,1629.5,1615.1
2021-01-13 17:17:05,B616-1028,2338.0,1252.6
2021-01-13 17:17:05,BD00-02AD,21.3,314.4
2021-01-13 17:17:05,B616-102D,1679.6,1533.6
2021-01-13 17:17:05,B616-101C,1917.5,1833.0
2021-01-13 17:17:05,BD00-02B6,17.9,6553.5
2021-01-13 17:17:05,B616-104C,1625.3,1763.7
2021-01-13 17:17:05,B616-1034,2063.3,1935.9
2021-01-13 17:17:05,B616-103F,2400.3,2314.5
2021-01-13 17:17:05,BD00-02A3,430.0,6553.5
2021-01-13 17:17:05,BD00-02B5,21.1,6553.5
2021-01-13 17:17:05,BD00-02A9,25.1,6553.5
2021-01-13 17:17:05,B616-102E,1056.4,1277.9
2021-01-13 17:17:05,F000-F405,1469.8,1357.4
2021-01-13 17:17:05,BD00-02AB,23.1,8.6
2021-01-13 17:17:05,C216-1001,1582.8,1330.8
2021-01-13 17:17:05,B616-1024,1853.1,2808.7
2021-01-13 17:17:05,C216-1006,1675.8,1042.5
2021-01-13 17:17:05,B616-1051,1261.8,1884.9
2021-01-13 17:17:05,B616-1039,716.5,1295.1
2021-01-13 17:17:05,B616-1045,2039.8,1619.5
2021-01-13 17:17:05,BD00-02AC,26.1,9.0
2021-01-13 17:17:05,BD00-01F2,1396.2,2140.4
2021-01-13 17:17:05,F000-F40A,372.1,34.4
2021-01-13 17:17:06,F000-F308,966.1,6553.5
2021-01-13 17:17:06,B616-101E,1264.4,1054.1
2021-01-13 17:17:06,BD00-02AF,21.1,6553.5
2021-01-13 17:17:06,B616-1055,1095.1,1194.0
2021-01-13 17:17:06,B616-1020,11.0,1857.0
2021-01-13 17:17:06,BD00-0162,6553.5,6553.5
2021-01-13 17:17:06,BD00-02A5,6553.5,6553.5
2021-01-13 17:17:06,B616-1010,2097.2,1863.0
2021-01-13 17:17:06,B616-1040,43.4,27.3
2021-01-13 17:17:06,B616-1030,6553.5,6553.5
2021-01-13 17:17:06,B616-102B,1497.5,1553.7
2021-01-13 17:17:06,BD00-02F9,6553.5,6553.5
2021-01-13 17:17:06,BD00-02B0,26.0,6553.5
2021-01-13 17:17:06,BD00-02B2,21.6,6553.5
2021-01-13 17:17:06,B616-106B,1022.0,1473.0
2021-01-13 17:17:06,B616-1022,1872.4,1149.6
2021-01-13 17:17:06,B616-1011,1193.0,1397.4
2021-01-13 17:17:06,BD00-02A6,19.5,6553.5
2021-01-13 17:17:06,B616-101F,2039.7,2337.0
2021-01-13 17:17:06,B616-100E,6553.5,6553.5
2021-01-13 17:17:06,BD00-02A2,15.7,8.7
2021-01-13 17:17:06,B616-1048,1712.0,1377.1
2021-01-13 17:17:06,B616-104F,1026.5,1089.5
2021-01-13 17:17:06,B616-104A,1276.6,1448.4
2021-01-13 17:17:06,B616-1014,1857.3,1778.8
2021-01-13 17:17:06,B616-1037,2005.6,8.1
2021-01-13 17:17:06,BD00-02A7,23.3,6553.5
2021-01-13 17:17:06,F000-F173,1.6,6553.5
2021-01-13 17:17:06,B616-1054,6.1,1116.2
2021-01-13 17:17:06,B616-1042,1766.9,1836.0
2021-01-13 17:17:06,BD00-02AE,40.4,6553.5
2021-01-13 17:17:06,B616-1043,744.8,1074.3
2021-01-13 17:17:06,B616-1036,2199.7,2455.7
2021-01-13 17:17:07,BD00-02A1,627.1,6553.5
2021-01-13 17:17:07,F000-F40B,22.7,21.9
2021-01-13 17:17:07,BD00-02B7,21.5,6553.5
2021-01-13 17:17:07,B616-1035,1395.0,1839.9
2021-01-13 17:17:07,B616-1021,408.2,8.1
2021-01-13 17:17:07,F000-F367,1444.9,11.0
2021-01-13 17:17:07,BD00-02B4,22.0,6553.5
2021-01-13 17:17:07,F000-F406,1532.9,1553.4
2021-01-13 17:17:07,B616-106F,262.7,601.5
2021-01-13 17:17:07,B616-1029,2264.5,1851.8
2021-01-13 17:17:07,BD00-02B9,6553.5,6553.5
2021-01-13 17:17:07,BD00-02B8,25.0,6553.5
2021-01-13 17:17:07,BD00-02B1,21.3,6553.5
2021-01-13 17:17:07,B616-1015,1696.1,1278.2
2021-01-13 17:17:07,B616-106D,1339.7,1331.7
2021-01-13 17:17:07,BD00-02A8,18.1,8.8
2021-01-13 17:17:07,B616-1041,1866.9,868.3
2021-01-13 17:17:07,BD00-02BA,21.2,422.0
2021-01-13 17:17:07,B616-1044,879.0,904.1
2021-01-13 17:17:07,BD00-02B3,260.3,8.5
2021-01-13 17:17:07,B616-1051,1292.7,1960.9
2021-01-13 17:17:07,BD00-02AA,24.5,6553.5
2021-01-13 17:17:07,B616-1031,1030.6,1118.3
2021-01-13 17:17:07,B616-1012,1250.8,1518.3
2021-01-13 17:17:08,BD00-02AD,21.8,314.4
2021-01-13 17:17:08,B616-102C,1556.8,1577.5
2021-01-13 17:17:08,B616-1028,2322.3,1240.6
2021-01-13 17:17:08,BD00-02B6,20.4,6553.5
2021-01-13 17:17:08,B616-102D,1688.3,1542.5
2021-01-13 17:17:08,B616-101C,1912.5,1829.3
2021-01-13 17:17:08,C216-001C,179.4,6553.5
2021-01-13 17:17:08,B616-104C,1626.6,1763.9
2021-01-13 17:17:08,B616-1034,2038.0,1917.3
2021-01-13 17:17:08,BD00-02A3,427.2,6553.5
2021-01-13 17:17:08,BD00-02A9,25.6,6553.5
2021-01-13 17:17:08,B616-103F,2261.6,2239.5
2021-01-13 17:17:08,F000-F405,1497.4,1391.4
2021-01-13 17:17:08,BD00-02AB,24.6,9.0
2021-01-13 17:17:08,B616-102E,1121.0,1430.9
2021-01-13 17:17:08,B616-1024,1922.5,2927.1
2021-01-13 17:17:08,B616-1039,716.7,1294.6
2021-01-13 17:17:08,C216-100C,948.8,1235.0
2021-01-13 17:17:08,BD00-01F2,1395.8,2140.0
2021-01-13 17:17:08,B616-1045,2045.5,1622.3
2021-01-13 17:17:08,B616-101E,1256.0,1047.4
2021-01-13 17:17:08,F000-F40A,373.0,34.3
2021-01-13 17:17:09,F000-F308,967.7,6553.5
2021-01-13 17:17:09,BD00-02AC,28.7,8.7
2021-01-13 17:17:09,B616-1040,43.4,27.2
2021-01-13 17:17:09,B616-1025,1188.5,1424.3
2021-01-13 17:17:09,BD00-02B5,22.0,6553.5
2021-01-13 17:17:09,BD00-02A5,6553.5,6553.5
2021-01-13 17:17:09,B616-1055,1095.0,1193.3
2021-01-13 17:17:09,BD00-02AF,21.4,6553.5
2021-01-13 17:17:09,BD00-0162,6553.5,6553.5
2021-01-13 17:17:09,B616-1020,11.0,1856.9
2021-01-13 17:17:09,B616-102B,1493.6,1551.0
2021-01-13 17:17:09,BD00-02F9,6553.5,6553.5
2021-01-13 17:17:09,BD00-02B2,22.6,6553.5
2021-01-13 17:17:09,B616-1022,1901.4,1177.6
2021-01-13 17:17:09,B616-106B,1016.1,1465.7
2021-01-13 17:17:09,B616-1011,1192.9,1397.0
2021-01-13 17:17:09,BD00-02B0,27.3,6553.5
2021-01-13 17:17:09,B616-1030,6553.5,6553.5
2021-01-13 17:17:09,B616-100E,6553.5,6553.5
2021-01-13 17:17:09,BD00-02A6,20.4,6553.5
2021-01-13 17:17:09,B616-104F,1018.0,1082.8
2021-01-13 17:17:09,B616-101F,2044.0,2338.9
2021-01-13 17:17:09,B616-1048,1709.9,1375.2
2021-01-13 17:17:09,B616-1014,1850.1,1771.6
2021-01-13 17:17:09,BD00-02A2,15.6,8.7
2021-01-13 17:17:09,B616-104A,1281.3,1452.1
2021-01-13 17:17:09,B616-1037,1999.7,8.1
2021-01-13 17:17:09,B616-1054,6.1,1116.1
2021-01-13 17:17:09,B616-1042,1760.6,1834.5
2021-01-13 17:17:09,BD00-02AE,41.0,6553.5
2021-01-13 17:17:09,F000-F173,1.6,6553.5
2021-01-13 17:17:09,B616-1043,741.5,1072.6
2021-01-13 17:17:09,B616-1036,2201.2,2443.8
2021-01-13 17:17:09,BD00-02A7,24.2,6553.5
2021-01-13 17:17:10,BD00-02A1,585.6,6553.5
2021-01-13 17:17:10,F000-F40B,22.7,21.9
2021-01-13 17:17:10,BD00-02B7,21.9,6553.5
2021-01-13 17:17:10,B616-1021,399.0,8.1
2021-01-13 17:17:10,B616-1035,1398.9,1845.2
2021-01-13 17:17:10,C216-100A,772.7,748.2
2021-01-13 17:17:10,B616-103C,1467.8,427.6
2021-01-13 17:17:10,F000-F406,1482.9,1514.6
2021-01-13 17:17:10,F000-F367,1442.7,11.0
2021-01-13 17:17:10,B616-106F,264.6,602.3
2021-01-13 17:17:10,BD00-02B4,22.1,6553.5
2021-01-13 17:17:10,B616-1029,2266.6,1853.8
2021-01-13 17:17:10,B616-102A,1526.6,1177.7
2021-01-13 17:17:10,C216-001C,174.8,6553.5
2021-01-13 17:17:10,C216-1009,1094.0,903.2
2021-01-13 17:17:10,BD00-02B9,6553.5,6553.5
2021-01-13 17:17:10,BD00-02BA,22.5,422.0
2021-01-13 17:17:10,BD00-02B8,26.2,6553.5
2021-01-13 17:17:10,BD00-02B1,22.3,6553.5
2021-01-13 17:17:10,B616-106D,1348.4,1341.5
2021-01-13 17:17:10,BD00-02A8,18.5,8.9
2021-01-13 17:17:10,B616-1041,1867.4,868.1
2021-01-13 17:17:10,B616-1044,871.0,900.2
2021-01-13 17:17:10,B616-1051,1278.0,1930.4
2021-01-13 17:17:10,BD00-02B3,257.7,8.4
2021-01-13 17:17:10,B616-1012,1259.5,1523.2
2021-01-13 17:17:10,BD00-02AA,26.3,6553.5
2021-01-13 17:17:11,B616-102C,1502.4,1549.9
2021-01-13 17:17:11,B616-1015,1690.2,1267.8
2021-01-13 17:17:11,B616-1028,2304.2,1228.9
2021-01-13 17:17:11,BD00-02AD,22.2,314.4
2021-01-13 17:17:11,B616-102D,1693.1,1547.5
2021-01-13 17:17:11,B616-101C,1908.0,1825.0
2021-01-13 17:17:11,B616-1025,1149.7,1385.4
2021-01-13 17:17:11,BD00-02B6,20.6,6553.5
2021-01-13 17:17:11,B616-104C,1632.0,1769.4
2021-01-13 17:17:11,BD00-02A3,431.2,6553.5
2021-01-13 17:17:11,B616-1034,2021.0,1908.3
2021-01-13 17:17:11,B616-103F,1971.7,2011.6
2021-01-13 17:17:11,BD00-02B5,22.1,6553.5
2021-01-13 17:17:11,BD00-02A9,27.4,6553.5
2021-01-13 17:17:11,B616-102E,1044.5,1283.5
2021-01-13 17:17:11,F000-F405,1489.3,1386.5
2021-01-13 17:17:11,BD00-02AB,26.0,8.5
2021-01-13 17:17:11,B616-1024,1917.6,2857.9
2021-01-13 17:17:11,B616-1039,713.9,1288.3
2021-01-13 17:17:11,B616-1045,2031.6,1605.9
2021-01-13 17:17:11,BD00-02AC,28.9,8.8
2021-01-13 17:17:11,BD00-01F2,1395.5,2139.9
2021-01-13 17:17:11,F000-F40A,364.2,33.3
2021-01-13 17:17:11,B616-101E,1256.4,1048.5
2021-01-13 17:17:12,F000-F308,968.5,6553.5
2021-01-13 17:17:12,B616-1040,43.4,27.2
2021-01-13 17:17:12,BD00-02AF,21.9,6553.5
2021-01-13 17:17:12,BD00-02B0,27.9,6553.5
2021-01-13 17:17:12,B616-1020,11.0,1856.2
2021-01-13 17:17:12,BD00-0162,6553.5,6553.5
2021-01-13 17:17:12,B616-1010,2102.2,1866.9
2021-01-13 17:17:12,C216-1002,1084.4,1119.9
2021-01-13 17:17:12,B616-1030,6553.5,6553.5
2021-01-13 17:17:12,BD00-02F9,6553.5,6553.5
2021-01-13 17:17:12,B616-102B,1488.3,1545.6
2021-01-13 17:17:12,BD00-02B2,25.5,6553.5
2021-01-13 17:17:12,B616-106B,1013.6,1461.8
2021-01-13 17:17:12,B616-1011,1193.0,1395.8
2021-01-13 17:17:12,B616-1022,1928.0,1204.0
2021-01-13 17:17:12,B616-1048,1705.1,1370.1
2021-01-13 17:17:12,BD00-02A6,20.6,6553.5
2021-01-13 17:17:12,C216-100B,907.8,974.6
2021-01-13 17:17:12,B616-100E,6553.5,6553.5
2021-01-13 17:17:12,B616-1014,1847.9,1769.9
2021-01-13 17:17:12,BD00-02A2,15.5,8.6
2021-01-13 17:17:12,B616-104F,1017.7,1081.2
2021-01-13 17:17:12,B616-104A,1284.7,1456.2
2021-01-13 17:17:12,BD00-02A7,24.6,6553.5
2021-01-13 17:17:12,B616-1037,1993.0,8.1
2021-01-13 17:17:12,B616-101F,2054.3,2342.3
2021-01-13 17:17:12,B616-1054,6.1,1119.2
2021-01-13 17:17:12,B616-1042,1817.2,1865.4
2021-01-13 17:17:12,BD00-02AE,41.7,6553.5
2021-01-13 17:17:12,B616-1043,741.8,1072.4
2021-01-13 17:17:12,C216-1003,952.5,1000.5
2021-01-13 17:17:12,BD00-02A1,558.3,6553.5
2021-01-13 17:17:13,F000-F40B,22.7,21.9
2021-01-13 17:17:13,BD00-02B7,22.3,6553.5
2021-01-13 17:17:13,B616-1021,391.5,8.1
2021-01-13 17:17:13,B616-1035,1395.6,1841.8
2021-01-13 17:17:13,C216-1005,1273.9,1233.6
2021-01-13 17:17:13,B616-103C,1465.2,425.8
2021-01-13 17:17:13,F000-F173,1.6,6553.5
2021-01-13 17:17:13,BD00-02B4,21.8,6553.5
2021-01-13 17:17:13,F000-F406,1469.9,1508.2
2021-01-13 17:17:13,B616-106F,261.6,601.2
2021-01-13 17:17:13,B616-102A,1516.0,1168.4
2021-01-13 17:17:13,F000-F367,1436.2,11.0
2021-01-13 17:17:13,BD00-02B9,6553.5,6553.5
2021-01-13 17:17:13,B616-1029,2263.6,1853.0
2021-01-13 17:17:13,BD00-02B8,27.4,6553.5
2021-01-13 17:17:13,BD00-02B1,24.1,6553.5
2021-01-13 17:17:13,B616-1015,1687.4,1265.4
2021-01-13 17:17:13,B616-106D,1357.0,1350.2
2021-01-13 17:17:13,BD00-02A8,19.0,8.6
2021-01-13 17:17:13,B616-1041,1870.7,868.7
2021-01-13 17:17:13,BD00-02BA,23.5,422.0
2021-01-13 17:17:13,B616-1044,878.5,905.8
2021-01-13 17:17:13,B616-1051,1271.2,1916.1
2021-01-13 17:17:13,BD00-02B3,257.7,8.2
2021-01-13 17:17:13,BD00-02AA,28.7,6553.5
2021-01-13 17:17:13,B616-1031,1030.6,1118.3
2021-01-13 17:17:13,B616-1012,1268.7,1530.8
2021-01-13 17:17:13,BD00-02A3,434.5,6553.5
2021-01-13 17:17:14,B616-102C,1479.4,1536.2
2021-01-13 17:17:14,B616-1025,1142.3,1376.9
2021-01-13 17:17:14,BD00-02AD,23.4,314.4
2021-01-13 17:17:14,B616-101C,1908.0,1821.6
2021-01-13 17:17:14,BD00-02B6,22.1,6553.5
2021-01-13 17:17:14,B616-104C,1633.2,1771.6
2021-01-13 17:17:14,B616-103F,1707.6,1788.8
2021-01-13 17:17:14,B616-1034,2015.5,1903.6
2021-01-13 17:17:14,BD00-02A9,29.2,6553.5
2021-01-13 17:17:14,BD00-02B5,21.6,6553.5
2021-01-13 17:17:14,F000-F405,1489.3,1383.1
2021-01-13 17:17:14,BD00-02AB,25.7,8.7
2021-01-13 17:17:14,B616-102E,1017.3,1252.1
2021-01-13 17:17:14,B616-1024,1770.0,2692.0
2021-01-13 17:17:14,B616-1039,710.3,1282.1
2021-01-13 17:17:14,B616-1045,2017.3,1596.2
2021-01-13 17:17:14,C216-100C,949.5,1235.4
2021-01-13 17:17:14,BD00-02AC,28.6,8.9
2021-01-13 17:17:14,BD00-01F2,1395.5,2140.3
2021-01-13 17:17:14,F000-F40A,361.6,33.1
2021-01-13 17:17:15,F000-F308,973.0,6553.5
2021-01-13 17:17:15,BD00-02B0,28.5,6553.5
2021-01-13 17:17:15,BD00-0162,6553.5,6553.5
2021-01-13 17:17:15,B616-1020,11.0,1854.9
2021-01-13 17:17:15,B616-1010,2125.8,1890.4
2021-01-13 17:17:15,B616-102B,1489.7,1547.1
2021-01-13 17:17:15,BD00-02AF,22.2,6553.5
2021-01-13 17:17:15,B616-1011,1194.2,1395.2
2021-01-13 17:17:15,BD00-02B2,26.7,6553.5
2021-01-13 17:17:15,B616-1030,6553.5,6553.5
