time,sn,VOCs_1,VOCs_2
2021-01-13 18:54:33,B616-1040,36.6,22.4
2021-01-13 18:54:33,B616-101C,1750.4,1743.3
2021-01-13 18:54:33,B616-1025,984.6,1181.6
2021-01-13 18:54:33,B616-1051,1144.2,1885.5
2021-01-13 18:54:34,B616-102D,1419.7,1338.3
2021-01-13 18:54:34,BD00-02A1,429.7,6553.5
2021-01-13 18:54:34,F000-F367,1197.7,11.0
2021-01-13 18:54:34,BD00-02B0,14.2,6553.5
2021-01-13 18:54:34,C216-1005,1224.6,1095.6
2021-01-13 18:54:34,BD00-0162,6553.5,6553.5
2021-01-13 18:54:34,BD00-02B6,2.0,6553.5
2021-01-13 18:54:34,BD00-02A3,447.8,6553.5
2021-01-13 18:54:34,B616-106B,424.9,970.3
2021-01-13 18:54:34,BD00-02A9,26.9,6553.5
2021-01-13 18:54:34,B616-1047,1497.4,1302.5
2021-01-13 18:54:34,BD00-02A2,14.7,8.7
2021-01-13 18:54:34,BD00-02B9,6553.5,6553.5
2021-01-13 18:54:34,B616-102C,1546.0,1450.4
2021-01-13 18:54:34,B616-1048,1700.9,1333.5
2021-01-13 18:54:34,B616-1029,2254.1,1866.3
2021-01-13 18:54:34,B616-1039,502.7,835.3
2021-01-13 18:54:34,B616-106D,1001.1,971.5
2021-01-13 18:54:34,C216-100A,829.5,758.2
2021-01-13 18:54:34,BD00-01F2,1491.6,2151.8
2021-01-13 18:54:34,BD00-02BA,19.0,422.0
2021-01-13 18:54:34,B616-1054,6.1,1151.5
2021-01-13 18:54:34,BD00-02B8,20.7,6553.5
2021-01-13 18:54:34,BD00-02B3,249.4,8.0
2021-01-13 18:54:34,B616-1027,1242.0,1263.4
2021-01-13 18:54:34,B616-1017,465.1,536.3
2021-01-13 18:54:34,B61A-10E7,2127.6,6553.5
2021-01-13 18:54:34,F000-F40A,314.5,26.9
2021-01-13 18:54:35,F000-F40B,24.6,22.4
2021-01-13 18:54:35,BD00-02AF,16.3,6553.5
2021-01-13 18:54:35,C216-1002,1024.2,1189.3
2021-01-13 18:54:35,B616-101F,2017.0,2194.2
2021-01-13 18:54:35,BD00-02F9,6553.5,6553.5
2021-01-13 18:54:35,C216-1001,1784.7,1323.3
2021-01-13 18:54:35,B616-101D,877.5,928.1
2021-01-13 18:54:35,BD00-02B7,17.0,6553.5
2021-01-13 18:54:35,BD00-02A5,6553.5,6553.5
2021-01-13 18:54:35,C216-1009,1284.6,1139.7
2021-01-13 18:54:35,BD00-02B5,19.6,6553.5
2021-01-13 18:54:35,BD00-02AB,21.0,8.6
2021-01-13 18:54:35,B616-102A,1515.4,1214.1
2021-01-13 18:54:35,BD00-02A7,24.2,6553.5
2021-01-13 18:54:35,BD00-02A8,18.4,8.7
2021-01-13 18:54:35,B616-1028,2266.5,1183.5
2021-01-13 18:54:35,BD00-02AE,42.9,6553.5
2021-01-13 18:54:35,F000-F308,1059.6,6553.5
2021-01-13 18:54:35,BD00-02AD,19.0,314.4
2021-01-13 18:54:36,B616-1055,1049.4,1139.3
2021-01-13 18:54:36,BD00-02AA,24.9,6553.5
2021-01-13 18:54:36,C216-1003,1095.0,1267.6
2021-01-13 18:54:36,BD00-02B4,20.2,6553.5
2021-01-13 18:54:36,B616-1059,1270.8,1709.1
2021-01-13 18:54:36,B616-1031,851.5,915.8
2021-01-13 18:54:36,B616-1053,1414.0,8.1
2021-01-13 18:54:36,B616-1030,6553.5,6553.5
2021-01-13 18:54:36,B616-104E,2300.9,2513.6
2021-01-13 18:54:36,F000-F405,1280.7,1245.3
2021-01-13 18:54:36,B616-101B,711.1,8.1
2021-01-13 18:54:36,F000-F173,1.6,6553.5
2021-01-13 18:54:36,B616-100E,6553.5,6553.5
2021-01-13 18:54:36,BD00-02A6,18.2,6553.5
2021-01-13 18:54:36,C216-1006,1679.1,1289.0
2021-01-13 18:54:36,BD00-02B1,16.9,6553.5
2021-01-13 18:54:36,B616-1040,36.6,22.4
2021-01-13 18:54:36,BD00-02AC,24.4,8.9
2021-01-13 18:54:36,B616-101C,1750.9,1743.2
2021-01-13 18:54:36,B616-1057,6.1,8.1
2021-01-13 18:54:36,B616-1025,979.3,1176.1
2021-01-13 18:54:37,C216-100B,999.9,1063.1
2021-01-13 18:54:37,BD00-02A1,435.2,6553.5
2021-01-13 18:54:37,B616-101F,2008.0,2183.6
2021-01-13 18:54:37,BD00-02AD,19.9,314.4
2021-01-13 18:54:37,BD00-02B0,14.0,6553.5
2021-01-13 18:54:37,BD00-0162,6553.5,6553.5
2021-01-13 18:54:37,BD00-02AF,16.3,6553.5
2021-01-13 18:54:37,BD00-02A3,450.0,6553.5
2021-01-13 18:54:37,B616-1029,2251.7,1865.1
2021-01-13 18:54:37,B616-106B,417.5,964.8
2021-01-13 18:54:37,B616-1054,6.1,1180.3
2021-01-13 18:54:37,B616-1047,1502.6,1308.2
2021-01-13 18:54:37,BD00-02B9,6553.5,6553.5
2021-01-13 18:54:37,B616-102C,1540.9,1448.6
2021-01-13 18:54:37,BD00-02A2,14.7,8.7
2021-01-13 18:54:37,B616-1048,1702.4,1335.5
2021-01-13 18:54:37,BD00-02B8,20.8,6553.5
2021-01-13 18:54:37,B616-106D,897.1,868.9
2021-01-13 18:54:37,BD00-02A9,27.1,6553.5
2021-01-13 18:54:37,B616-1039,500.1,831.1
2021-01-13 18:54:37,BD00-02BA,19.5,422.0
2021-01-13 18:54:37,BD00-02B3,253.6,8.4
2021-01-13 18:54:37,BD00-02AC,25.1,9.1
2021-01-13 18:54:37,B616-1027,1227.7,1242.3
2021-01-13 18:54:37,F000-F40A,310.6,26.7
2021-01-13 18:54:37,B61A-10E7,2188.5,6553.5
2021-01-13 18:54:38,F000-F40B,24.3,22.2
2021-01-13 18:54:38,BD00-01F2,1482.9,2144.2
2021-01-13 18:54:38,BD00-02B7,17.5,6553.5
2021-01-13 18:54:38,BD00-02A5,6553.5,6553.5
2021-01-13 18:54:38,BD00-02B2,20.4,6553.5
2021-01-13 18:54:38,BD00-02F9,6553.5,6553.5
2021-01-13 18:54:38,B616-101D,875.5,925.2
2021-01-13 18:54:38,BD00-02B5,19.7,6553.5
2021-01-13 18:54:38,B616-102A,1515.8,1214.2
2021-01-13 18:54:38,BD00-02AB,21.2,8.4
2021-01-13 18:54:38,BD00-02A7,24.4,6553.5
2021-01-13 18:54:38,BD00-02A8,18.7,8.8
2021-01-13 18:54:38,B616-1028,2270.7,1182.6
2021-01-13 18:54:38,C216-100C,907.8,1259.6
2021-01-13 18:54:38,BD00-02AE,43.0,6553.5
2021-01-13 18:54:38,F000-F308,1054.5,6553.5
2021-01-13 18:54:38,B616-1055,1049.7,1139.7
2021-01-13 18:54:38,BD00-02AA,24.9,6553.5
2021-01-13 18:54:39,B616-1053,1414.3,8.1
2021-01-13 18:54:39,B616-1031,854.4,919.0
2021-01-13 18:54:39,B616-104C,1772.1,1879.6
2021-01-13 18:54:39,B616-1059,1270.0,1708.1
2021-01-13 18:54:39,B616-1040,36.6,22.4
2021-01-13 18:54:39,B616-1022,1861.5,1111.4
2021-01-13 18:54:39,B616-1030,6553.5,6553.5
2021-01-13 18:54:39,B616-104E,2300.9,2514.2
2021-01-13 18:54:39,F000-F405,1270.1,1240.5
2021-01-13 18:54:39,F000-F406,1315.2,1266.4
2021-01-13 18:54:39,BD00-02A6,18.5,6553.5
2021-01-13 18:54:39,B616-101B,621.3,8.1
2021-01-13 18:54:39,B616-100E,6553.5,6553.5
2021-01-13 18:54:39,F000-F173,1.6,6553.5
2021-01-13 18:54:39,BD00-02B1,17.0,6553.5
2021-01-13 18:54:39,B616-1057,6.1,8.1
2021-01-13 18:54:39,B616-101C,1749.2,1742.6
2021-01-13 18:54:40,BD00-02A1,434.8,6553.5
2021-01-13 18:54:40,B616-101F,2014.9,2188.0
2021-01-13 18:54:40,BD00-02B0,14.0,6553.5
2021-01-13 18:54:40,BD00-02AD,20.0,314.4
2021-01-13 18:54:40,BD00-0162,6553.5,6553.5
2021-01-13 18:54:40,C216-1005,1219.1,1091.0
2021-01-13 18:54:40,BD00-02A3,451.1,6553.5
2021-01-13 18:54:40,BD00-02B2,20.9,6553.5
2021-01-13 18:54:40,B616-106B,414.1,963.3
2021-01-13 18:54:40,B616-1029,2247.6,1860.8
2021-01-13 18:54:40,B616-1054,6.1,1166.0
2021-01-13 18:54:40,BD00-02A9,27.1,6553.5
2021-01-13 18:54:40,B616-1047,1509.0,1314.9
2021-01-13 18:54:40,BD00-02A2,14.7,8.8
2021-01-13 18:54:40,B616-102C,1537.1,1446.4
2021-01-13 18:54:40,BD00-02B9,6553.5,6553.5
2021-01-13 18:54:40,B616-1048,1707.5,1338.3
2021-01-13 18:54:40,B616-106D,810.5,789.4
2021-01-13 18:54:40,C216-100A,830.5,756.6
2021-01-13 18:54:40,BD00-02B8,21.3,6553.5
2021-01-13 18:54:40,BD00-01F2,1471.1,2125.7
2021-01-13 18:54:40,BD00-02BA,19.8,422.0
2021-01-13 18:54:40,BD00-02B3,252.6,8.2
2021-01-13 18:54:40,B616-1027,1225.3,1238.8
2021-01-13 18:54:40,B616-1039,501.2,831.9
2021-01-13 18:54:40,BD00-02AC,25.1,9.0
2021-01-13 18:54:40,B616-1017,464.6,533.6
2021-01-13 18:54:41,F000-F40B,24.1,22.0
2021-01-13 18:54:41,F000-F40A,308.0,26.4
2021-01-13 18:54:41,C216-1002,1035.8,1200.5
2021-01-13 18:54:41,BD00-02AF,16.2,6553.5
2021-01-13 18:54:41,B616-1025,974.1,1171.2
2021-01-13 18:54:41,BD00-02B6,2.0,6553.5
2021-01-13 18:54:41,BD00-02B7,17.5,6553.5
2021-01-13 18:54:41,B616-104C,1847.1,1944.4
2021-01-13 18:54:41,BD00-02A5,6553.5,6553.5
2021-01-13 18:54:41,F000-F406,1315.3,1266.5
2021-01-13 18:54:41,C216-1001,1785.8,1322.7
2021-01-13 18:54:41,B616-101D,876.6,924.2
2021-01-13 18:54:41,B616-1022,1866.6,1114.7
2021-01-13 18:54:41,C216-1009,1283.8,1137.8
2021-01-13 18:54:41,BD00-02F9,6553.5,6553.5
2021-01-13 18:54:41,BD00-02B5,19.8,6553.5
2021-01-13 18:54:41,B616-102A,1516.5,1215.8
2021-01-13 18:54:41,B616-1020,11.0,1832.0
2021-01-13 18:54:41,BD00-02A8,18.7,8.9
2021-01-13 18:54:41,BD00-02A7,24.8,6553.5
2021-01-13 18:54:41,BD00-02AE,43.1,6553.5
2021-01-13 18:54:41,B616-102D,1420.0,1338.6
2021-01-13 18:54:41,F000-F308,1052.5,6553.5
2021-01-13 18:54:42,B616-1055,1050.3,1139.2
2021-01-13 18:54:42,C216-1003,1097.2,1272.7
2021-01-13 18:54:42,B616-1053,1436.3,8.1
2021-01-13 18:54:42,BD00-02AA,25.0,6553.5
2021-01-13 18:54:42,BD00-02B4,20.4,6553.5
2021-01-13 18:54:42,B616-1059,1269.0,1708.1
2021-01-13 18:54:42,B616-1042,1996.6,2050.8
2021-01-13 18:54:42,B616-1030,6553.5,6553.5
2021-01-13 18:54:42,B616-104E,2304.4,2516.1
2021-01-13 18:54:42,F000-F405,1267.7,1239.1
2021-01-13 18:54:42,C216-1006,1680.9,1288.9
2021-01-13 18:54:42,B616-101B,574.0,8.1
2021-01-13 18:54:42,F000-F173,1.6,6553.5
2021-01-13 18:54:42,BD00-02A6,18.9,6553.5
2021-01-13 18:54:42,B616-101C,1747.4,1740.7
2021-01-13 18:54:42,B616-1057,6.1,8.1
2021-01-13 18:54:42,BD00-02B1,17.1,6553.5
2021-01-13 18:54:42,F000-F367,1187.5,11.0
2021-01-13 18:54:42,B616-1025,971.6,1168.6
2021-01-13 18:54:43,B616-102D,1419.1,1336.3
2021-01-13 18:54:43,C216-100B,998.8,1062.9
2021-01-13 18:54:43,BD00-02A1,437.7,6553.5
2021-01-13 18:54:43,B616-101F,2015.3,2187.5
2021-01-13 18:54:43,BD00-02B0,14.1,6553.5
2021-01-13 18:54:43,BD00-0162,6553.5,6553.5
2021-01-13 18:54:43,BD00-02AD,20.2,314.4
2021-01-13 18:54:43,BD00-02B6,2.0,6553.5
2021-01-13 18:54:43,BD00-02A3,452.8,6553.5
2021-01-13 18:54:43,BD00-02B2,21.1,6553.5
2021-01-13 18:54:43,B616-1029,2248.2,1860.7
2021-01-13 18:54:43,B616-106B,412.8,961.3
2021-01-13 18:54:43,B616-1054,6.1,1143.9
2021-01-13 18:54:43,B616-1047,1525.7,1330.5
2021-01-13 18:54:43,BD00-02A9,27.4,6553.5
2021-01-13 18:54:43,BD00-02B9,6553.5,6553.5
2021-01-13 18:54:43,BD00-02B8,21.4,6553.5
2021-01-13 18:54:43,BD00-02A2,14.8,8.7
2021-01-13 18:54:43,B616-1048,1698.0,1333.3
2021-01-13 18:54:43,B616-106D,792.8,775.9
2021-01-13 18:54:43,B616-1039,500.2,829.3
2021-01-13 18:54:43,B616-102C,1534.7,1444.1
2021-01-13 18:54:43,BD00-01F2,1482.0,2134.3
2021-01-13 18:54:43,BD00-02BA,19.7,422.0
2021-01-13 18:54:43,BD00-02B3,248.8,8.2
2021-01-13 18:54:43,B616-1017,462.7,534.0
2021-01-13 18:54:43,BD00-02AC,25.3,9.0
2021-01-13 18:54:43,B61A-10E7,2119.3,6553.5
2021-01-13 18:54:44,F000-F40B,24.2,22.1
2021-01-13 18:54:44,BD00-02AF,16.3,6553.5
2021-01-13 18:54:44,B616-1027,1224.0,1237.2
2021-01-13 18:54:44,F000-F40A,304.1,26.0
2021-01-13 18:54:44,BD00-02A5,6553.5,6553.5
2021-01-13 18:54:44,B616-104C,1861.5,1954.7
2021-01-13 18:54:44,BD00-02B7,17.8,6553.5
2021-01-13 18:54:44,BD00-02F9,6553.5,6553.5
2021-01-13 18:54:44,F000-F406,1311.6,1264.0
2021-01-13 18:54:44,B616-1042,1989.0,2042.0
2021-01-13 18:54:44,BD00-02B5,20.0,6553.5
2021-01-13 18:54:44,B616-1022,1867.6,1116.4
2021-01-13 18:54:44,B616-102A,1517.0,1216.4
2021-01-13 18:54:44,B616-101D,879.8,928.4
2021-01-13 18:54:44,BD00-02A7,25.0,6553.5
2021-01-13 18:54:44,B616-1020,11.0,1827.5
2021-01-13 18:54:44,BD00-02A8,18.7,8.8
2021-01-13 18:54:44,C216-100C,906.0,1259.7
2021-01-13 18:54:44,BD00-02AE,43.3,6553.5
2021-01-13 18:54:44,F000-F308,1051.6,6553.5
2021-01-13 18:54:44,BD00-02AA,25.5,6553.5
2021-01-13 18:54:45,B616-1053,1473.3,8.1
2021-01-13 18:54:45,B616-1031,852.0,916.4
2021-01-13 18:54:45,B616-1059,1267.9,1707.3
2021-01-13 18:54:45,BD00-02B4,20.6,6553.5
2021-01-13 18:54:45,F000-F367,1183.3,11.0
2021-01-13 18:54:45,B616-1030,6553.5,6553.5
2021-01-13 18:54:45,B616-104E,2306.5,2519.1
2021-01-13 18:54:45,F000-F405,1268.5,1241.8
2021-01-13 18:54:45,BD00-02A6,19.0,6553.5
2021-01-13 18:54:45,B616-100E,6553.5,6553.5
2021-01-13 18:54:45,F000-F173,1.6,6553.5
2021-01-13 18:54:45,BD00-02B1,17.2,6553.5
2021-01-13 18:54:45,BD00-02AB,21.4,8.7
2021-01-13 18:54:45,B616-1057,6.1,8.1
2021-01-13 18:54:45,B616-1040,36.6,22.4
2021-01-13 18:54:45,B616-101C,1747.4,1740.9
2021-01-13 18:54:45,B616-101B,558.1,8.1
2021-01-13 18:54:45,B616-1025,971.5,1167.7
2021-01-13 18:54:46,BD00-02A1,449.4,6553.5
2021-01-13 18:54:46,B616-102D,1420.1,1338.9
2021-01-13 18:54:46,B616-101F,2011.7,2183.1
2021-01-13 18:54:46,BD00-0162,6553.5,6553.5
2021-01-13 18:54:46,BD00-02B0,14.2,6553.5
2021-01-13 18:54:46,BD00-02AD,20.4,314.4
2021-01-13 18:54:46,C216-1005,1218.5,1091.4
2021-01-13 18:54:46,BD00-02B6,2.2,6553.5
2021-01-13 18:54:46,BD00-02A3,457.5,6553.5
2021-01-13 18:54:46,BD00-02B2,21.3,6553.5
2021-01-13 18:54:46,B616-106B,409.4,957.1
2021-01-13 18:54:46,B616-1054,6.1,1142.4
2021-01-13 18:54:46,B616-1029,2246.8,1860.4
2021-01-13 18:54:46,BD00-02A9,27.8,6553.5
2021-01-13 18:54:46,B616-1028,2265.2,1178.1
2021-01-13 18:54:46,BD00-02A2,14.8,8.7
2021-01-13 18:54:46,BD00-02B9,6553.5,6553.5
2021-01-13 18:54:46,B616-102C,1535.2,1444.0
2021-01-13 18:54:46,C216-100A,829.3,758.1
2021-01-13 18:54:46,B616-1048,1683.9,1323.1
2021-01-13 18:54:46,B616-106D,788.5,772.2
2021-01-13 18:54:46,B616-1039,496.2,819.5
2021-01-13 18:54:46,B616-1047,1529.3,1335.9
2021-01-13 18:54:46,BD00-02B8,21.1,6553.5
2021-01-13 18:54:46,BD00-01F2,1491.1,2149.5
2021-01-13 18:54:46,BD00-02BA,19.5,422.0
2021-01-13 18:54:46,BD00-02B3,247.8,8.1
2021-01-13 18:54:46,B616-1027,1227.7,1243.6
2021-01-13 18:54:46,B616-1017,463.9,535.7
2021-01-13 18:54:46,BD00-02AC,25.7,8.9
2021-01-13 18:54:46,B61A-10E7,2046.7,6553.5
2021-01-13 18:54:47,F000-F40A,299.4,25.6
2021-01-13 18:54:47,F000-F40B,24.1,22.0
2021-01-13 18:54:47,C216-1002,1038.5,1201.9
2021-01-13 18:54:47,BD00-02AF,16.3,6553.5
2021-01-13 18:54:47,BD00-02B7,18.2,6553.5
2021-01-13 18:54:47,BD00-02A5,6553.5,6553.5
2021-01-13 18:54:47,B616-104C,1793.3,1894.7
2021-01-13 18:54:47,F000-F406,1300.8,1255.5
2021-01-13 18:54:47,C216-1001,1785.9,1325.9
2021-01-13 18:54:47,BD00-02F9,6553.5,6553.5
2021-01-13 18:54:47,B616-1042,1986.3,2041.2
2021-01-13 18:54:47,B616-101D,882.5,933.0
2021-01-13 18:54:47,C216-1009,1283.3,1138.3
2021-01-13 18:54:47,B616-1022,1866.2,1115.5
2021-01-13 18:54:47,BD00-02B5,20.1,6553.5
2021-01-13 18:54:47,BD00-02AB,21.9,8.9
2021-01-13 18:54:47,B616-102A,1516.7,1216.4
2021-01-13 18:54:47,BD00-02A7,25.1,6553.5
2021-01-13 18:54:47,B616-1028,2261.3,1180.4
2021-01-13 18:54:47,B616-1020,11.0,1825.8
2021-01-13 18:54:47,BD00-02A8,18.8,8.9
2021-01-13 18:54:47,BD00-02AE,43.5,6553.5
2021-01-13 18:54:47,F000-F308,1051.2,6553.5
2021-01-13 18:54:47,C216-1003,1101.2,1274.8
2021-01-13 18:54:48,BD00-02AA,25.7,6553.5
2021-01-13 18:54:48,B616-1053,1448.2,8.1
2021-01-13 18:54:48,BD00-02B4,20.6,6553.5
2021-01-13 18:54:48,B616-1059,1268.9,1707.5
2021-01-13 18:54:48,B616-1031,849.8,915.0
2021-01-13 18:54:48,B616-1030,6553.5,6553.5
2021-01-13 18:54:48,B616-104E,2305.2,2518.5
2021-01-13 18:54:48,F000-F405,1269.3,1243.2
2021-01-13 18:54:48,C216-1006,1681.3,1288.6
2021-01-13 18:54:48,F000-F173,1.6,6553.5
2021-01-13 18:54:48,B616-100E,6553.5,6553.5
2021-01-13 18:54:48,BD00-02A6,19.1,6553.5
2021-01-13 18:54:48,B616-1040,36.6,22.4
2021-01-13 18:54:48,BD00-02B1,17.3,6553.5
2021-01-13 18:54:48,B616-101C,1747.8,1742.5
2021-01-13 18:54:48,B616-1057,2213.0,8.1
2021-01-13 18:54:48,B616-1025,970.4,1166.5
2021-01-13 18:54:48,BD00-02A3,460.3,6553.5
2021-01-13 18:54:49,B616-102D,1425.0,1343.0
2021-01-13 18:54:49,C216-100B,999.7,1064.2
2021-01-13 18:54:49,BD00-02A1,453.8,6553.5
2021-01-13 18:54:49,B616-101F,2009.2,2181.6
2021-01-13 18:54:49,F000-F367,1180.7,11.0
2021-01-13 18:54:49,BD00-02AD,20.5,314.4
2021-01-13 18:54:49,BD00-02B0,14.5,6553.5
2021-01-13 18:54:49,BD00-0162,6553.5,6553.5
2021-01-13 18:54:49,B616-101B,555.6,8.1
2021-01-13 18:54:49,BD00-02B6,2.7,6553.5
2021-01-13 18:54:49,BD00-02B2,21.3,6553.5
2021-01-13 18:54:49,B616-1029,2248.8,1861.6
2021-01-13 18:54:49,B616-106B,399.3,949.6
2021-01-13 18:54:49,B616-1047,1525.4,1331.9
2021-01-13 18:54:49,BD00-02B9,6553.5,6553.5
2021-01-13 18:54:49,B616-102C,1542.5,1450.2
2021-01-13 18:54:49,B616-1048,1679.4,1318.6
2021-01-13 18:54:49,BD00-02B8,21.8,6553.5
2021-01-13 18:54:49,B616-106D,770.3,757.0
2021-01-13 18:54:49,B616-1039,493.1,816.1
2021-01-13 18:54:49,BD00-02BA,20.0,422.0
2021-01-13 18:54:49,B616-1054,6.1,1133.9
2021-01-13 18:54:49,BD00-02B3,248.1,8.5
2021-01-13 18:54:49,B616-1027,1226.1,1242.0
2021-01-13 18:54:49,BD00-02AC,26.0,9.0
2021-01-13 18:54:49,B61A-10E7,2006.4,6553.5
2021-01-13 18:54:50,F000-F40A,297.3,25.4
2021-01-13 18:54:50,BD00-02AF,16.4,6553.5
2021-01-13 18:54:50,F000-F40B,23.7,21.7
2021-01-13 18:54:50,BD00-02B7,18.6,6553.5
2021-01-13 18:54:50,BD00-02A5,6553.5,6553.5
2021-01-13 18:54:50,B616-104C,1744.4,1853.9
2021-01-13 18:54:50,BD00-02A2,14.8,8.6
2021-01-13 18:54:50,BD00-02F9,6553.5,6553.5
2021-01-13 18:54:50,F000-F406,1291.9,1248.0
2021-01-13 18:54:50,B616-101D,886.6,937.7
2021-01-13 18:54:50,BD00-02B5,20.1,6553.5
2021-01-13 18:54:50,B616-1022,1866.3,1114.9
2021-01-13 18:54:50,B616-102A,1516.1,1215.1
2021-01-13 18:54:50,BD00-02AB,22.0,8.7
2021-01-13 18:54:50,B616-1042,1984.3,2041.8
2021-01-13 18:54:50,B616-1020,11.0,1824.3
2021-01-13 18:54:50,B616-1028,2262.3,1182.3
2021-01-13 18:54:50,C216-100C,906.5,1261.5
2021-01-13 18:54:50,BD00-02A8,19.0,8.8
2021-01-13 18:54:50,BD00-02AE,43.5,6553.5
2021-01-13 18:54:50,BD00-02A7,25.1,6553.5
2021-01-13 18:54:50,F000-F308,1048.4,6553.5
2021-01-13 18:54:50,BD00-02AA,25.5,6553.5
2021-01-13 18:54:51,B616-1053,1432.7,8.1
2021-01-13 18:54:51,C216-001D,118.4,6553.5
2021-01-13 18:54:51,B616-1031,849.7,914.9
2021-01-13 18:54:51,BD00-02B4,20.7,6553.5
2021-01-13 18:54:51,B616-1059,1269.9,1708.9
2021-01-13 18:54:51,F000-F367,1175.3,11.0
2021-01-13 18:54:51,B616-1030,6553.5,6553.5
2021-01-13 18:54:51,B616-104E,2304.8,2517.4
2021-01-13 18:54:51,F000-F405,1266.9,1242.6
2021-01-13 18:54:51,BD00-02A6,19.2,6553.5
2021-01-13 18:54:51,B616-100E,6553.5,6553.5
2021-01-13 18:54:51,BD00-02B1,17.3,6553.5
2021-01-13 18:54:51,B616-1057,2202.8,8.1
2021-01-13 18:54:51,B616-1040,36.6,22.4
2021-01-13 18:54:51,B616-101C,1749.8,1745.5
2021-01-13 18:54:52,B616-102D,1429.9,1347.6
2021-01-13 18:54:52,BD00-02A1,451.8,6553.5
2021-01-13 18:54:52,B616-101F,2009.3,2181.7
2021-01-13 18:54:52,BD00-02B0,14.9,6553.5
2021-01-13 18:54:52,BD00-02AD,20.4,314.4
2021-01-13 18:54:52,BD00-0162,6553.5,6553.5
2021-01-13 18:54:52,BD00-02B6,2.2,6553.5
2021-01-13 18:54:52,BD00-02B2,21.1,6553.5
2021-01-13 18:54:52,B616-1054,6.1,1132.6
2021-01-13 18:54:52,B616-1025,968.3,1164.4
2021-01-13 18:54:52,C216-1005,1221.6,1092.3
2021-01-13 18:54:52,B616-1047,1529.5,1335.8
2021-01-13 18:54:52,B616-102C,1547.2,1453.8
2021-01-13 18:54:52,BD00-02A2,14.9,8.8
2021-01-13 18:54:52,BD00-02B9,6553.5,6553.5
2021-01-13 18:54:52,B616-106B,389.2,943.0
2021-01-13 18:54:52,C216-100A,829.2,756.7
2021-01-13 18:54:52,B616-1039,488.9,806.6
2021-01-13 18:54:52,B616-106D,763.4,746.9
2021-01-13 18:54:52,BD00-02BA,20.5,422.0
2021-01-13 18:54:52,B616-1048,1679.7,1317.5
2021-01-13 18:54:52,BD00-02B3,248.4,8.4
2021-01-13 18:54:52,B616-1027,1241.3,1257.8
2021-01-13 18:54:52,BD00-02AC,25.8,9.0
2021-01-13 18:54:52,B616-1017,465.8,537.3
2021-01-13 18:54:52,B61A-10E7,1987.0,6553.5
2021-01-13 18:54:52,F000-F40A,291.8,25.0
2021-01-13 18:54:53,C216-1002,1040.8,1202.7
2021-01-13 18:54:53,F000-F40B,23.5,21.5
2021-01-13 18:54:53,BD00-02AF,16.6,6553.5
2021-01-13 18:54:53,BD00-02B7,18.6,6553.5
2021-01-13 18:54:53,BD00-02A5,6553.5,6553.5
2021-01-13 18:54:53,B616-104C,1708.6,1825.7
2021-01-13 18:54:53,C216-1001,1787.8,1326.8
2021-01-13 18:54:53,F000-F406,1286.4,1243.7
2021-01-13 18:54:53,BD00-02F9,6553.5,6553.5
2021-01-13 18:54:53,B616-1042,1980.2,2037.6
2021-01-13 18:54:53,B616-101D,888.2,940.4
2021-01-13 18:54:53,C216-1009,1283.9,1138.6
2021-01-13 18:54:53,BD00-02B5,20.2,6553.5
2021-01-13 18:54:53,BD00-02AB,21.8,8.2
2021-01-13 18:54:53,B616-102A,1514.3,1213.4
2021-01-13 18:54:53,B616-1022,1866.3,1114.7
2021-01-13 18:54:53,BD00-01F2,1481.8,2143.9
2021-01-13 18:54:53,BD00-02A7,25.3,6553.5
2021-01-13 18:54:53,B616-1020,11.0,1822.5
2021-01-13 18:54:53,BD00-02A8,19.1,8.8
2021-01-13 18:54:53,B616-1028,2258.6,1182.7
2021-01-13 18:54:53,BD00-02AE,43.4,6553.5
2021-01-13 18:54:53,F000-F308,1046.5,6553.5
2021-01-13 18:54:53,C216-1003,1098.3,1274.0
2021-01-13 18:54:54,B616-1053,1461.6,8.1
2021-01-13 18:54:54,BD00-02AA,25.3,6553.5
2021-01-13 18:54:54,B616-1059,1270.6,1710.4
2021-01-13 18:54:54,B616-1031,851.7,916.6
2021-01-13 18:54:54,BD00-02B4,20.9,6553.5
2021-01-13 18:54:54,BD00-02A9,27.8,6553.5
2021-01-13 18:54:54,B616-1030,6553.5,6553.5
2021-01-13 18:54:54,F000-F367,1172.2,11.0
2021-01-13 18:54:54,B616-104E,2304.0,2514.6
2021-01-13 18:54:54,F000-F405,1266.9,1242.6
2021-01-13 18:54:54,C216-1006,1682.3,1289.6
2021-01-13 18:54:54,B616-100E,6553.5,6553.5
2021-01-13 18:54:54,BD00-02A6,19.3,6553.5
2021-01-13 18:54:54,BD00-02B1,17.1,6553.5
2021-01-13 18:54:54,B616-1040,36.7,22.4
2021-01-13 18:54:54,B616-1057,2196.3,8.1
2021-01-13 18:54:54,B616-101C,1754.0,1747.0
2021-01-13 18:54:54,C216-100B,998.7,1063.3
2021-01-13 18:54:55,B616-102D,1434.1,1350.6
2021-01-13 18:54:55,B616-1025,968.1,1163.3
2021-01-13 18:54:55,C216-001D,118.9,6553.5
2021-01-13 18:54:55,BD00-02A1,449.4,6553.5
2021-01-13 18:54:55,B616-101F,2010.8,2180.1
2021-01-13 18:54:55,BD00-02B0,15.3,6553.5
2021-01-13 18:54:55,BD00-0162,6553.5,6553.5
